4	4	1	0	0	Nothing fancy here -- good-sized standard Italian dinners at reasonable prices in a family atmosphere. They have a handful of basic sauces that they put on a wide variety of dishes, ranging from fish to chicken to meat, as well as their homemade pasta. ...  ... A standout is the grilled vegetable salad. Sounds pretty ordinary on its face, but they do a great job with a healthy mix of carrots, zucchini and peppers.  ...  ... The eggplant parm was solid -- several slices of eggplant smothered in mozzarella. Another diner at our table had the housemade sausages (sweet) with homemade fettucine, which also got good reviews.  ...  ... The wine list is short (with a shortage of Italian wines with the except of three Chianti's) but well priced. ...  ... Our waitress said she'd been there with Nicks for 15 years, so she knew the menu inside out and winked when we ordered things she hinted were good. Gotta like that.
4	5	1	0	0	Great food Italian food. All homemade. Owner seems to be on location everyday
4	4	0	3	0	Nick's has great lunch specials! I ordered the Chicken Piccata & got enough of a serving for 2 meals at a fabulously affordable price. Service was awesome, it was also very quiet and not too busy. Don't judge a book by its cover, this place definitely has a "hole in the wall" appearance from the front, but it's gourmet in the back guys!
4	5	1	0	0	Great food! Great service.
4	5	4	4	4	I judge italian food by "Is it worth me making it myself because I can do it much better or is this good enough that I don't need to do the work."  I was raised making italian food and even make pasta from scratch on occasion. I tried Nick's because I got a groupon and I love trying new restaurants this way. About Nick's...I can't even make italian food this good!  ...  ... Everything about the food here exceeded my expectations. The appetizer antipasto combo was an amazing combination of italian meets, cheese, and bruschetta. Each item was fresh and delicious. For the main courses we had the gnocci with meat sauce and baked zitti with sausage. Both were perfect. Great sauce, fresh homemade gnocci and pasta, fabulous!!! For dessert we brought home two cannoli's because we were stuffed. Well that night we got to relive the whole expereince! The canollis are fantastic. Fresh, tasty...I really can't say enough about how good the food was.  ...  ... The atmosphere is great, restaurant is nice and clean, service great...I never have to cook again!!! This is absolutely my new favorite restaurant and probably the only italian restaurant I would recommend to people as being as good as mine! Conceited...I know :)
4	5	3	2	2	Fresh homemade pasta! You can really taste a difference in their sauce and noodles. I was a little concerned going in because of the looks outside, It is in a strip mall and I didn't expect much. Inside was very nice however. The service staff was very friendly and the food was great. The appetizer antipasta platter was the highlight. Fresh meats, peppers, and bruchetta. The canolli's were truly the best I have ever had and they were huge! I think this is now my favorite italian restaurant. The pizza's looked really good and I will be back to try them. My daughter remarked that the capuccino that she had was excellent as well. Portions were good and I had some to bring home.
4	5	1	0	0	Excellent and consistent..reasonable prices
4	3	0	2	0	The baked ziti with sausage is a good choice. Pizza is alright but you have to like a thicker and more toasted crust.
4	5	0	0	0	Hot dang diggity dawg, this is as good as it gets! ...  ... In all seriousness, throw any of your plans for tonight out the window and go to Nick's. Their pizza is superb, their bread is binge-worthy, and the wait is short. Even their plain cheese pizza has a similar taste to my various fantasies of feasts in the heavenly afterlife. ...  ... They also have a variety of pasta dishes and other fancy Italian things. Whatever. I just love the pizza.
4	2	6	4	2	************Like Eating In The Back Seat Of A Yugo*********** ...  ... The servers can't even maneuver between tables. ... YOU WILL rub elbows with the neighboring table. ...  ... ***********Use To Be A Top Notch Italian Restaurant********* ...  ... It seems they went on an aggressive expansion plan......about 5 years ago. ... The food quality slipped.......BIG TIME. ... Prices rose.......BIG TIME. ...  ... Now its kinda of..........an over priced Olive Garden. ... .......and in my opinion Olive Garden is DRECK .
4	5	0	0	0	In the 13 years that we've been going to Nick's, every visit has been perfect!  Perfect food, perfect service, perfect atmosphere! By far my favorite Italian restaurant!
4	2	9	24	13	We go to Nick's about once a year.  For the most part our experience has been positive. ...  ... I tend to order pasta dishes while my wife enjoys the Chicken Parmigiana.  Both could be better and the place can get crazy crowded at times.  The tight space and food reminds me of Giuseppe's on 28th http://www.yelp.com/biz/giuseppes-on-28th-phoenix  Though I like their food better. ...  ... Sometimes you just don't feel like cooking.  When it comes to Italian food, how many of us want someone else to do it better?  In this department, Nick's is just okay.  ...  ... The new management at New York 51 Pizzeria (formerly Redendo's) up the block might have the edge on Nick's. Time will tell. ...  ... http://www.yelp.com/biz/new-york-51-pizzeria-scottsdale ...  ... Sorry!
4	4	1	2	1	Let me preface this by stating my mother is FROM ITALY. Finally ordered from here after hearing countless good reviews about this place from multiple sources.  Ordered takeout on a Friday night as the wait was for over an hour.  I ordered the baked ziti, the bf ordered the lasagna. This place is legit.  It's fantastic.  Absolutely great food, quality ingrediants and made me really feel like I was eating in Italy.   ...  ... The people are super nice and very polite, which is always nice.  The only downside is this place is packed all of the time and it is really very small.  The parking location is next to a Circle K, which always carries a very interesting aroma.  Aside from that this will be a repeat establishment.
4	5	0	0	0	Very good! Probably best to get there early, it's a small establishment and can get quite busy. The calamari and bruschetta were excellent! I had Chicken Marsala which was very tasty, but a humongous portion! I had a taste of the marinara sauce and Italian ice cream and both were quite good. Definitely recommend it!
4	4	4	6	7	Thanks to Groupon, we found the gem in our neighborhood.  The dining room is small, so when it's busy, tables are tough to find.  There are only a few chairs next to the hostess stand and it can get really crowded there during peak hours. ...  ... We've ordered the following menu items: ...  ... Gnocchi w/Gorgonzola Cream Sauce, $10.95 ... http://www.yelp.com/biz_photos/nicks-scottsdale?select=T5quiIz0RxafYkagpoC7qQ#T5quiIz0RxafYkagpoC7qQ ...  ... 10" Sausage & Pepperoni Pizza w/Gorgonzola Cheese, $9.45 ... http://www.yelp.com/biz_photos/nicks-scottsdale?select=vIKi17UY1fSyVSRfNzISQw#vIKi17UY1fSyVSRfNzISQw ... http://www.yelp.com/biz_photos/nicks-scottsdale?select=U4ODmyuyxB7jSYmpbBIyAw#U4ODmyuyxB7jSYmpbBIyAw ...  ... Baked Ziti, $9.95 ... http://www.yelp.com/biz_photos/nicks-scottsdale?select=HHBLkID7bubiO48cia_3Xg#HHBLkID7bubiO48cia_3Xg ...  ... The Gnocchi & Baked Ziti is delish.  They cook the Gnocchi just the way I like it, al dente.  The Better Half enjoys her Baked Ziti with Gorgonzola Cream Sauce and they oblige her with that special order. ...  ... The Pizza is very very good.  I love Pizza and they do a great job here. ...  ... The service here is good, I wouldn't say excellent. ...  ... Return Factor - 90%
4	3	0	2	1	Wasn't especially impressed. Found it odd that the staff was busy getting frks to the empty tables rather than customers (us) with food on the table. Note to staff: get utensils to sitting customers first.  ...  ... Everywhere I've ever been, when it says Chicken Parmesan on the menu, it means breaded. Theirs wasn't. If you're going to deviate from 95% of the restaurants in the world, maybe you ought to put that fact on the menu?  ...  ... Might eat here in an emergency Italian craving, but won't go out of my way.
4	5	0	1	0	This is a simple-looking Italian restaurant in a small strip shopping center, but don't let the looks deceive you.  The menu is varied, and every dish I've tried has been fantastic.  The Calzone is stuffed full of excellent cheese and whatever ingredients you choose to add.  It's sized as a meal for two.  The lobster raviolis are excellent, with lots of real lobster chunks.  No fake fillers or small quantities here.  Even the salads are exceptionally prepared and great. ...  ... It's a little ways from the more commercial parts of the city, but worth driving out to.
4	3	0	0	0	Nick's spaghetti bolognese is what I crave on one of those "eat your feelings, carb overload" type of days. It is soo good. Unfortunately everything else I've tried (pizza, chicken Marsala, Alfredo) were all just so-so at best.  I've learned my lesson though and will continue to return for the bolognese!
4	5	0	1	0	Been coming to Nicks for years and its still my favorite place. I keep coming back for the Chicken Parm and cannolis!! This place is a staple in Scottsdale, best Italian food around for miles. I dream about their food. Authentic, classic, innovative - they have it all.
4	4	1	0	2	The Veal Marsala deserves 5 Stars. ... Service was good, but the appetizer came out just a couple minutes before our entrees.  Plus, we weren't able to make a reservation, and even though we called ahead, we still had to wait 30 minutes for a table.   ... At least they gave us some water while we waited. ... My girlfriend thought her pizza was "just OK," but it was definitely a good value. ...  ... I would come back just to have the Veal Marsala again.  ... Overall though: ALMOST excellent.
4	3	1	3	1	Got a touch lost one day and happened to drive by Nick's and decided to give it a go for dinner that night.  I had the Fettuccine Alfredo with Grilled Chicken and my fiancee had the Baked Ziti with Sausage.  Get the Ziti if you order either of these two dishes.   ...  ... The Fettuccine was very al dente, which some prefer - but it was almost to the point of under-cooked and close to crunchy, not my thing.  The Baked Ziti on the other hand was very good.  The sausage on it was cooked perfectly and the noodles didn't taste nearly as under-cooked.   ...  ... If you order only one thing from this place get the Tiramisu!  That dessert definitely put this place back in play for us to return.  It was light, airy, delicious and not too sweet or too mocha-y.  My non-coffee drinking fiancee loved it and my addicted coffee self loved it too!   ...  ... Overall: B- (with a huge A+ for the dessert)
4	3	0	0	0	This review is only for the location on Frank Llyod Wright.  This location is the main one, which the owner frequents most often.  It is open and very light.  Everyone sits at a table, there are no booth and no bar.  The food here is a bit better then the location on Tatum.  The pizza is a great price.  Large cheese pie is less than $13.00...the sauce is  a tad salty but if you ask them to put extra basil on the cheese it lessens the taste of the salt.  The pasta here is better than the other location and the wait staff it good.  There are many other places to eat Italian food in the area, but this place is good with the same crowd coming in day after day.  The meatball subs and seafood pasts dish are pretty tasty.  Great inexpensive place for linch.
4	5	0	0	0	Love this place! I have been going for a few years now and have never been dissatisfied with a dish or service. For starters, they bring out a great assortment of bread. I have tried many of their dishes and they have all been very good. I love to get the grilled vegetable salad with grilled chicken and a side of the arrabiata sauce. I have found it to be the perfect combination. My boyfriend gets the chicken marsala with a side of fettuccine alfredo. The fettuccine is amazing. They make the pasta in house and cook it perfectly. Great neighborhood restaurant!
4	2	0	0	0	Our first time at this restaurant and was not impressed.  It was kind of busy and we decided to wait for the 15 or so minuets. A party of four arrived about  10 minutes after us and were seated after about 5 minutes. After about 10 more minutes we were seated at a table in a high traffic area and were continually being bumped. They did have a seating list but were seating people out of order.  The bread was cold and dry and the salad was nothing special ( way over priced for what you got).  Pizza was above average and my wife ordered gnocchi it was not traditional very thick and gummy. We ordered the tiramisu which was pretty good and the service was good. We will probably pass on returning, the place was very chaotic and loud.  Definitely not a place to go if you want to talk unless you like using your outside voice.
4	4	0	0	0	Saw this on our way home today and decided to stop in - not a lot of stuff in the little strip mall so I assumed it was just a pizza place. ...  ... Boy was I wrong. As soon as you walk in the door you see that it's a little more special than 'just another pizza place'. It's clean and cozier than I expected from the outside. My husband ordered the Spaghetti Bolognese and I ordered Chicken Ravioli. Their pastas are handmade (I didn't review the entire menu close enough to see if they all are, but there was quite a good selection of home made pasta). ...  ... The garlic bread is VERY yummy, I had a piece while we waited for dinner and then used a couple more to schmutz around in the pink sauce served with my ravioli. ...  ... Our waiter was Anthony - and he looked like he was from New York for sure! He was very polite, he and the other gentleman were very attentive. There was a cute blonde gal working tables, too, she was a little chatty for me - just when I was ready to point out how chatty she was to my husband she started talking about how good the pizza was at some other restaurant. ...  ... Then she mentioned that their pesto was better than "ours". Um. . . . Really? Then she mentions something about another restaurant to yet another table before we left this evening. I neglected to do my Review from the restaurant, so I forgot what that particular subject was about. Quite annoying to hear the wait staff discuss what they like about another restaurant, over THEIR restaurant..... especially annoying when it's the same food type as the one that they work in. ...  ... Nonetheless, we loved Nick's and will be going back. Maybe next time we'll try their pizza, I've ready a couple of reviews about how good it is.
4	4	0	2	0	Very good Italian Food, but didn't quite live up to my expectations...   ...  ... Wait For Table = 2.5 stars ... Service = 3.2 stars ... Atmosphere = 4.0 stars ... Beverages = 3.7 stars ... Appetizers = 5.0 stars ... Entre = 3.9 stars ... Dessert = 4.4 stars
4	5	4	5	5	Where has this place been hiding. Took my wonderfully beautiful girlfriend here on a surprise date after we saw a movies. This is one of her favorite restaurants and I wanted to try it out. Plus take her out for a nice dinner. ... Everything was very nice. Very unassuming little place in a nondescript strip mall. Everyone inside was very friendly. The food was amazing. Some of the best Americanized Italian food I have ever had. Of course if you want authentic Italian food you have to go to Italy or make it yourself. I got the risotto and my girlfriend got the gnocchi. We shared. Trying bites of each others dishes. I couldn't decide which one I like more. They were both so good. The gnocchi was very tender and fresh but the risotto was no slouch either. It was a great meal. Even the bread they brought out was very good. The price was very reasonable too. Not as expensive as I was thinking it was going to be. ... We will definitely be back. I really want to try a pasta dish because I am told they use fresh homemade pasta. I think if I didn't like this place my girlfriend would have dumped me on the spot.
4	4	0	0	0	If you like calamari get the Di Mare salad.   It is served with a house vinaigrette dressing, nice & light! and loaded with grilled calamari & shrimps.  As I allergic to shrimps, I get it with extra calamari and it is so delicious, perfect for a low carb diet! The servers here are so friendly and helpful, I frequent this establishment especially for lunch that they k ow ,e and being a creature of habit, I always order the same item, the Di Mare salad, "sin camarones"!
4	4	2	0	0	Nick's saved the day before baby Jesus's birthday! ...  ... We'd had a leisurely xmas eve full of working out, breakfast tacos and going to the movies. Suddenly, it was that late-afternoon/early-evening time (around 4:45-5:00) and we found hanger levels quickly approaching. We had planned for  a Christmas Eve feast at Oregano's like last year, but those assholes decided to give their employees an extra holiday day off. What is this, communist Russia? ...  ... So we drove aimlessly and tried to figure out who the heck was open on December 24. As we rounded the bend of FLLW Blvd. I remembered my old coworkers used to love coming to Nick's for their lunch special, and that we were in close proximity of the place. Boyfriend gave them a quick call to see if they would be open and sure enough, they would be until 9:00 p.m. DONE. ...  ... We were one of only about three other tables in the place when we got there, but like I said it was a weird "very early-bird diner" time. Had we eaten at a regular time, we'd have to wait, as I saw each and every table fill up in our time dining (and a line forming!--make a reservation if you want to eat at a "normal" dinner time.) ...  ... We split lots of things, because hey, holidays, fat, lazy, etc. We started with the bread basket, using the garlic and rosemary (!!) infused olive oil on the table for dipping. I could have made a meal out of the garlic knots in the basket and that godly oil. Perfection. Next was the bruschetta, because carbs are what baby Jesus wants us to eat. Their version uses tomato, onion, capers, black olives and with a shake of parm and a drizzle of aforementioned EVOO, it was outstanding. ...  ... We decided to be bad and each order a pasta dish, plus a small Mediterranean pizza. I KNOW. WHO CARES. I'M WORKING OUT LOTS LATELY. I opted for the penne carciofi, which had an abundant amount of artichoke chunks dispersed throughout the pasta, all covered in a bright, lemony white wine sauce. It was absolutely delicious, and when the sauce was scooped up with the bread? DONE. BF got the fettuccine with homemade sausage that came with peppers, onions and a marinara/wine sauce and said it was outstanding. The Med pizza had all the standards: kalamatas, spinach, sun-dried tomatoes, arti's, feta. It was tasty, don't get me wrong--but to be honest, the pasta was the star of the show. We both said that we need to come back to try EVERYTHING on the menu. The only thing I would have liked more was an offer for cracked black pepper and crushed red pepper , but to be honest, we were so busy hoovering our food that we didn't even ask for these...I'm sure they are available. ...  ... Service was good. I don't know why but I was absolutely chugging water that evening, which I try not to do in restaurants, but both our server and the busser/food runner were quick with refills. Our server's name was Tony and he looked like a tiny Soprano's extra. Glorious. Like I said, the place was absolutely packed when we left, so Nick's knows what they are doing. We will soon be part of the wait crowd!
4	4	0	0	0	We love to come here for a casual date night. I always order the Pasta Primavera with gluten free penne and cream sauce. It's not too heavy and tastes fresh. I love and respect that they offer a gluten free pasta. I would love to see them expand the options, or at least offer gluten free bread :)
4	4	1	0	0	I drove past this place and thought man these guys dont look like they'll be busy. I walked in on a Tuesday night at it was Packed! That was nice to see. Seems to be an authentic family and felt like a little Italy. I had the Mediterranean Pizza and the Ziti. The pizza was delicious and I was surprised. The ziti was pretty good as well. Over all I will stop by again.
4	4	0	0	0	First time at Nick's Saturday night.  The place was packed but it was only 10 minutes before we were seated.  Ordered the chianti which was reasonable for $7.  The bread served in the basket consisted of various types--regular italian, foccacia, garlic knot?   All fresh.  The olive oil on the table which was infused with rosemary and roasted garlic was a nice accompaniment to the bread.  Ordered Shrimp Fra Diavolo which was served with linguini.  It was good, but disappointed that the portion consisted of only 5 shrimp.  6 would have been minimally more acceptable.  How do Chinese restaurants serve 10 shrimp for almost half the price? How do they do that?    ... Hubby had chicken with eggplant which was a special order.  He had it with vegetables--broccoli, cauliflower & carrots.  The portion was very generous and the up charge for the special order was $2 over the chicken parmagiana price.  I thought that was fair.   ... Jeff was our server.  He answered the questions we had about the menu and was very attentive throughout our meal.   ... I will definitely try Nick's again maybe at lunch to check out their sandwiches.
4	4	0	0	0	What a lovely modern Italian place hiding in a strip mall in Scottsdale! Visited family recently and they took us out to dinner, practically off the plane. A nice, quiet interior, tastefully decorated and with very good service - solicitous without being pushy, a rarity these days. The food was very well prepared, in reasonable portions and served with flair. And best of all, it was exactly what the menu described! I would have given it 5 stars, but there were just too many table crammed into the rather small space. This is the one establishment I would happily return to on our next visit.
4	4	0	0	0	I absolutely love this place. The food is always outstanding. The service is very good as well. The atmosphere is a little bit cafeteria like but they make up for it with the food and service. Prices are reasonable. There isn't much of a waiting room so if there is a waiting list, you are standing around kind of in the restaurant. The restaurant is small so some of these things are a bit awkward.
4	5	0	0	0	Nick's is always a stopping point for us when we are in Scottsdale.  We have been going to Nick's for years.  Great Italian food at very affordable prices.  Nick is almost always there when we go so it is always nice to say hello.  Staff is great but we do miss our favorite server, Terry, as she has retired.  Weekends can be pretty busy, especially in season so go early to avoid a wait.  They will take reservations for parties of 6 or more only.  Looking forward to many more years to come at Nick's!
4	4	0	1	0	Great service, great food. 4 stars only because leftovers so caked with butter I was unable to remove leftovers from styrofoam. I had to drain a solid two tablespoons of butter from microwaved leftovers.
4	2	0	0	0	Nice restaurant inside. Nice location. Excellent staff. I dont like leaving negative reviews, but the food was "edible" at best. No flavor and everything tasted like it was out of a can. I'm glad we had a groupon that someone bought us or else I would have had a tough time coughing up the $50 for dinner. Maybe it was an off night for them...who knows. Don't think we'll be going back. Try Marco's Italian bistro up the road. Great place.
4	2	0	0	0	This may be the most over rated place ever!  OMG the stuff is so absolutely average at best. The staff when you walk in remixed me of an episode of restaurant stakeout. I tried it but I won't be back.
5	1	1	2	1	You sneaky little bastards you. I curse your existence.  ... I get home yesterday to find one of many credit card offers from what I though was capital one credit card.  ... I always get offers from them so I figure why not finally get a card from them.  ...  ... I call in to a automated system, plug in all my info and right as I hang up I look at the credit card promotional offer paper I got in the main and I noticed that it's not Capital One, rather it's Credit One.  ... You pieces of donkey feces.  ... Their logo looks identical to that of Capital One, which I'm sure was done on purpose. ... I immediately try to call back to cancel my application, but it was impossible to get an actual person to talk to, no matter how many times you pressed 0!  ... Finally I googled them to find another phone number and after struggling with the machine again I got to a operator after a 20 minute wait.  ... It was some foreign lady with a hard accent and could not understand me. I had to repeat everything about 5 times  ... Finally she understood me and canceled my application (at least I hope she did).  ...  ... Sly bastards.
5	1	1	4	0	I forgot to mention that I when I accidentally signed up (because I thought they were capital one) they also sent me a $75 bill, for no reason! Before I even got the card (not that I wanted the card).  ...  ... Jerks, I hope this crappy company goes out of business.
5	4	1	1	0	They're okay.  I get to pay my bills online so I'm a fan.
5	1	1	5	0	Fees! Fees! Fees! Don't sign up for this card. They will charge you a fee for opening the card. They will charge you a fee for authorized user. They will charge you a fee for the "premium design" of the card itself. And, they will charge you a fee to pay the fees online! I would give them zero stars if I could!
5	1	0	4	0	For starters, why are six very valid complaints filtered?  Maybe this one will get filtered too. ...  ... I love how they show their physical location on the map as being at the airport. ...  ... I wish I had read these reviews before I signed up.  Their latest stunt was to charge me a monthly fee that pushed me over my paltry limit by $1.17 and they sent an "overlimit" to my credit report.  Nice!  I'm trying to rebuild my credit and they are going to do more damage. ...  ... I just moved too, and I'm afraid to put in a change of address!  Closingthis account ASAP.
5	5	3	6	0	I am giving this card 5 stars because I read all the other reviews and am surprised by how many people are mad that they signed up for a card without reading all the info first! You THOUGHT it was Capital One? That's your fault right there! You're giving all your personal info to these people, maybe you should know who is receiving it. I knew I was paying a $75 fee for signing up, they just took it out of my credit and I paid it (in full!) on my first bill. Sure, no one reads all the terms and conditions on everything they sign up for, but you read the first damn page with all the info and the NAME of the company. I have received no surprise fees (as of yet, of course), I try to pay my card in full when it is due (except this last time, I paid half), and I use the plain grey card they sent me because paying extra to have a picture of my dogs face on the card just didn't seem worth it!
5	1	0	4	0	Worst Credit Card I've owned to date. Seriously no matter what situation you are in you are better off not working with this bank. ...  ... Signed up got hit with a hidden $75 fee right off the bat. Hidden fees EVERYWHERE. They take the notion of getting "big banked" to a new level.  ...  ... Made an online payment 3 days late for double the minimum payment.  I thought i was paying a payment and a late fee. Turns out I was making one for the payment I missed and one for the payment not due for 27 days.I get calls days later saying I need to pay more money as I made two payments toward my card and no payment toward late fee. I ask can you just move the payment not due for 27 days to the late fee and I'll make another payment before it is due. Them - "Sir our system doesn't do that. We are trying to help you out today. Don't you see all the help we are offering. Now I need your debit card to charge the late fee to"  ...  ... Mind boggling. Easily the worst, most aggressive horrifying card I've owned to date.
5	1	1	3	0	One of the worst customer service ever. I've had my card for over 5 years. I've been past due on the payment date, but never delinquent (30 days past due). I appreciate reminder phone calls but their customer service is out sourced to India. I received a reminder call recently from a male person who obviously spoken English as a second language, was extremely rude and condescending. He was literally interrogating me on why I hadn't paid my bill. When I asked to speak to a supervisor, the supervisor wasn't even sure what credit card they were calling about. I tried to call the next day and couldn't talk to anyone in the U.S., even when I asked for the collections department. I have a small balance so this will be paid in full and I may only keep it for my credit history and emergencies. P.S. Do they pick their names out of a hat? Jennifer. Really!  BTW, Capital One's customer service is excellent!
5	1	0	1	0	I had this card for about two years, just paid it off.  Not recommended as this card is designed to make money off persons who have bad credit, so they can hit you with fees.  I don't like the outsourcing customer service outside of US, when there is adequate talent pool in Las Vegas looking for work.  I asked the US customer rep to talk to CEO about this, she said write him, I asked for his email, she said no, I need to write a letter, who the heck writes letters anymore??
5	1	0	0	0	This credit bank is a scam based pariah!  First I received an unsolicited credit card in the mail.  I chose NOT to "activate" because I did NOT apply.  After one week, I received BILL for $75.00 as an annual fee!  When I called this "bank" to state this information and asked for PROOF of an application, I was promptly disconnected.  BEWARE!  This is possibly aimed at the elderly who would not notice details but would rather simply pay.
5	1	1	4	0	Absolute scam. Preys on ignorant consumers. These people should be thrown in jail.
5	1	0	1	0	I only wish I had read the review first on this company.  Sadly I was also hit with a lot of "hidden" fees and it was all in the fine print supposedly.  They hit you with a $75 annual fee and a fee for which type of card print you want.  When I called to request that the fees be credited or rescinded the girl (in India) said there wasn't anything she could do but deduct $25.  I said I still would like to cancel the account and she said that's fine but never deducted the fees she initially gave me since I'm now cancelling the account.  A complete nightmare and poor business practices of this company.   ... Awful...do no get suckered in to doing business with these people.
5	1	0	4	0	$100 in fees in less than a month and I haven't even used the card!!! RUN RUN RUN! I'll agree...easily the worst card ever! But at some point the US Government will get a hold of their scam and they will be shut down.  I have had the card less than a month and will pay the $100+ balance and close it out just to save the grief! Should have seen the HUGE red flag when they called and called for me to actually activate my card! Just read our warning and learn from our mistakes.  I'm shocked they have gotten away with it for so long, but it's only a matter of time.  I'll be filing my case with BBB and spreading the word. All we can do is do the same and try to help others from making the same mistake. And to Credit One Bank, enjoy the ride cause your days are numbered!
5	5	0	3	0	Im with Kimberly B...this is a card for people rebuilding credit.  Mine got tanked due to a divorce.  I have been rebuilding, and started with a $300 limit, and it is now at $1250.  I do not carry a balance, ever.  If you need to carry a balance, then you haven't learned your lesson that got us all to this type of a card in the first place.  It you are a day late, you haven't learned your lesson either. A day late is a  day late. You can sign up to get reminders to pay a week in advance.  Also, it is NOT A HIDDEN $75 fee.  It isn't hidden!  It's clearly disclosed, along with the $8.95 monthly fee.  People who place blame where it doesn't belong aren't going to take responsibility for getting their credit back in order.  Get over it.  It's a card to rebuild credit...you are going to pay for the privlege of doing so.  I will probably keep it awhile longer, as length of time you have an account open adds to your score too.  Educate yourselves people. Stop blaming the company for being a business and take your finances into your own hands.
5	1	0	1	0	After being approved, I was mailed the card. Minimum limit, although I have other cards. Initially, I thought it was a Capital One invitation. Had I realized it was not, I would have further researched this company and passed. I did not receive a statement. Called the number and was told I would be charged an additional $9.95 to make payment. I did not approve that. I would wait and mail a check...they were going to cut the PAYMENT FEE in half...again, NO thank you. They waived the fee. Then the rep insisted, said we were GOING TO UP my payment by $25.00. Um, NO. I'm making more than your minimum, I've NEVER been harassed by any company to UP my payment amount...the first rep then handed me off to a Customer Service Specialist...WHY? I don't know....AFTER another few minutes, he passed me off to Customer Service Rep THREE, who ONCE AGAIN, tried to INSIST I UP my payment. I have been on the phone and wasted more than 25 minutes just to make a simple payment. No thanks. There are PLENTY OF GOOD companies that will assist you in rebuilding your credit, Victorias Secret is one, and they are great to deal with. They offered me my first card following my divorce...!  And it looks pretty good on me, I would say give it a go! In my personal opion, I would say... Think twice about this company.  If you can afford all their FEES, put your money away and get a prepaid credit card from your bank. It's YOUR money AND you can rebuild your credit, with NO OUTRAGEOUS FEES!! Their fees are VERY HIGH...there are other cards with more moderate fees, better customer service and reputation. Customer service is contracted in India, ( not a bad thing, but come on, if your an American Company. Outsourcing customer service is pretty low. Even DirecTV discontinued outsourcing after years of problems and complaints. Reps are hard to understand, and that's just a fact, not an opinion. I'm not calling this out as a bias, I had to ask a few times to have something repeated. There was never once in MY conversation a "thank you, excuse me, or how can I help you...?" that goes a long way with ME. Unpleasant to deal with, and take A LOT of your time...(how much are YOU WORTH an hour),  and a hard sell to increase your payment...  For me, NO THANKS. I will not use this card any longer. Thanks, but no thanks. - Feb 09, 2014
5	1	0	1	0	This is honestly the WORST card I have ever owned. I pay more than the minimum payment and my balance NEVER seems to go down. I called their customer service and can never get a straight answer. Their customer service department is BY FAR THE RUDEST customer service I have ever dealt with. I cut up my card as I did my other credit cards.. so I went on to make my payment and I was for some reason locked out. I could not reset my password because I dont have my CC. I called customer service and this stupid indian lady kept telling me she would mail me a pin. I could NOT for the life of me make her understand I wanted my password reset. For about 5 minutes this went on until I said "can i please speak to someone who knows what they are doing" she YELLED back at me that she KNOWS what she is doing. I said I would like to speak to a supervisor.. she said "may I ask what this is in regards to" UM DUH! I said I dont want to talk to you anymore. She kept me on hold for 7 minutes and her attitude was alot nicer when she came back on. She FINALLY figured out I wanted my PASSWORD reset and goes h no sorry I am not able to do that. I thought you wanted a new pin because your CC wouldnt work.. WOW I told her 4 times throughout the call that I CUT UP my card. I had missed a payment by 1 day and I called customer service and asked if they could reverse the 25 fee..this dude proceeds to give me a lecture about how I need to learn to pay my bills on time. I told him it was an accident and he said "there are no excuses man, we will not do this for you again" NICE CUSTOMER SERVICE DUDE!!!  RUN! THIS CARD IS NOT WORTH IT!!! THE FRUSTRATION OF DEALING WITH CUSTOMER SERVICE IS HORRIBLE.
5	1	0	5	0	I am on hold with customer service again and this is my first payment. I only got this card for my sons use. I simply opened a letter with a Credit Card offer and logged in and the card was sent. I am not complaining about the fee because that was my mistake but after the first month of usage I started receiving phone calls from East Indians who you can hardly understand asking me for payments over the phone which I NEVER do. So I came home attempted to log into my account but couldn't so I called on a Saturday "closed". Called Monday and asked about my problems with logging on and was told that my account was locked because my account was temporarily closed because I didn't make my payment. ...  ... Ok, first I was never sent a statement. I was not at 30 days since first use of card. I couldn't access to make a payment. I couldn't reach anyone on a weekend to discuss payment options. ...  ... Now this brings me to this current time as I am typing this... I am still on hold after making a payment over the phone and being transferred to the (couldn't understand what they said department) but I was hoping to speak to someone that could help with login issues. Anyways another East Indian tells me that I can't access my account until I provide verification from my bank? I asked for what and he replied to open my account again. I said I don't understand I need to access my account to make payments, watch activity, etc. Again, you need to send verification from your bank that you made a payment. Again, I said "huh", I just made an over the phone payment when that payment clears will my account unlock so I can access my account online? He said not until you mail in your verification from the bank.  ...  ... So here is the good part, OK I want to close my account! He says it's already closed! I asked so do you mean to tell me I have no further action to close my account permanently? No, it's closed. I am waiting to speak to a supervisor 33 mins and still holding.  All in all this is one of those cards that will fee you to death and at any point that you use it they will not send statements, lock you out of your account and charge you a $9.95 fee for overt the phone payment. RUN, RUN, RUN as people say. ...  ...  Close your account and stop the bleeding. Ok, 36 mins in and the call was disconnected.  ...  ... I am going to talk to a supervisor and ensure the account is closed at my request and follow through in a couple of weeks. The rough part is I can't go online to ensure the account was closed, you can't trust the people you talk with...... I guess I will have to purchase some type of credit monitoring to ensure they didn't add some type of fee to close my account for which they will send you no statement, no email for this fee that could potentially damage your credit for nonpayment of something you knew nothing about..
